trial,samples,filter_executed,role,source_sbox,known_mask,known_value,actual_word,known_bits,consensus_correct
83,128,1,0,2,0x0,0x0,0x5,0,1
83,128,1,1,3,0x0,0x0,0x5,0,1
83,128,1,2,5,0x0,0x0,0x6,0,1
83,128,1,3,6,0x0,0x0,0x0,0,1
83,128,1,4,7,0x0,0x0,0xA,0,1
83,160,1,0,2,0x0,0x0,0x5,0,1
83,160,1,1,3,0x0,0x0,0x5,0,1
83,160,1,2,5,0x0,0x0,0x6,0,1
83,160,1,3,6,0x0,0x0,0x0,0,1
83,160,1,4,7,0x0,0x0,0xA,0,1
83,192,1,0,2,0x0,0x0,0x5,0,1
83,192,1,1,3,0x0,0x0,0x5,0,1
83,192,1,2,5,0x0,0x0,0x6,0,1
83,192,1,3,6,0x0,0x0,0x0,0,1
83,192,1,4,7,0x0,0x0,0xA,0,1
83,256,1,0,2,0xF,0x5,0x5,4,1
83,256,1,1,3,0xF,0x5,0x5,4,1
83,256,1,2,5,0x3,0x2,0x6,2,1
83,256,1,3,6,0xF,0x0,0x0,4,1
83,256,1,4,7,0xF,0xA,0xA,4,1
83,320,1,0,2,0xF,0x5,0x5,4,1
83,320,1,1,3,0xF,0x5,0x5,4,1
83,320,1,2,5,0x3,0x2,0x6,2,1
83,320,1,3,6,0xF,0x0,0x0,4,1
83,320,1,4,7,0xF,0xA,0xA,4,1
83,384,1,0,2,0xF,0x5,0x5,4,1
83,384,1,1,3,0xF,0x5,0x5,4,1
83,384,1,2,5,0x3,0x2,0x6,2,1
83,384,1,3,6,0xF,0x0,0x0,4,1
83,384,1,4,7,0xF,0xA,0xA,4,1
83,512,1,0,2,0xF,0x5,0x5,4,1
83,512,1,1,3,0xF,0x5,0x5,4,1
83,512,1,2,5,0x3,0x2,0x6,2,1
83,512,1,3,6,0xF,0x0,0x0,4,1
83,512,1,4,7,0xF,0xA,0xA,4,1
84,64,0,0,255,0x0,0x0,0x2,0,0
84,64,0,1,255,0x0,0x0,0xC,0,0
84,64,0,2,255,0x0,0x0,0xC,0,0
84,64,0,3,255,0x0,0x0,0xA,0,0
84,64,0,4,255,0x0,0x0,0xF,0,0
84,96,1,0,7,0x0,0x0,0x2,0,1
84,96,1,1,0,0x0,0x0,0xC,0,1
84,96,1,2,2,0x0,0x0,0xC,0,1
84,96,1,3,3,0x0,0x0,0xA,0,1
84,96,1,4,4,0x0,0x0,0xF,0,1
84,128,1,0,7,0x0,0x0,0x2,0,1
84,128,1,1,0,0x0,0x0,0xC,0,1
84,128,1,2,2,0x0,0x0,0xC,0,1
84,128,1,3,3,0x0,0x0,0xA,0,1
84,128,1,4,4,0x0,0x0,0xF,0,1
84,160,1,0,7,0x0,0x0,0x2,0,1
84,160,1,1,0,0x0,0x0,0xC,0,1
84,160,1,2,2,0x0,0x0,0xC,0,1
84,160,1,3,3,0x0,0x0,0xA,0,1
84,160,1,4,4,0x0,0x0,0xF,0,1
84,192,1,0,7,0x0,0x0,0x2,0,1
84,192,1,1,0,0x0,0x0,0xC,0,1
84,192,1,2,2,0x0,0x0,0xC,0,1
84,192,1,3,3,0x0,0x0,0xA,0,1
84,192,1,4,4,0x0,0x0,0xF,0,1
84,256,1,0,7,0x1,0x0,0x2,1,1
84,256,1,1,0,0x5,0x4,0xC,2,1
84,256,1,2,2,0x3,0x0,0xC,2,1
84,256,1,3,3,0xF,0xA,0xA,4,1
84,256,1,4,4,0xD,0xD,0xF,3,1
84,320,1,0,7,0xF,0x2,0x2,4,1
84,320,1,1,0,0xF,0xC,0xC,4,1
84,320,1,2,2,0x3,0x0,0xC,2,1
84,320,1,3,3,0xF,0xA,0xA,4,1
84,320,1,4,4,0xF,0xF,0xF,4,1
84,384,1,0,7,0xF,0x2,0x2,4,1
84,384,1,1,0,0xF,0xC,0xC,4,1
84,384,1,2,2,0x3,0x0,0xC,2,1
84,384,1,3,3,0xF,0xA,0xA,4,1
84,384,1,4,4,0xF,0xF,0xF,4,1
84,512,1,0,7,0xF,0x2,0x2,4,1
84,512,1,1,0,0xF,0xC,0xC,4,1
84,512,1,2,2,0x3,0x0,0xC,2,1
84,512,1,3,3,0xF,0xA,0xA,4,1
84,512,1,4,4,0xF,0xF,0xF,4,1
85,64,0,0,255,0x0,0x0,0x4,0,0
85,64,0,1,255,0x0,0x0,0x0,0,0
85,64,0,2,255,0x0,0x0,0xD,0,0
85,64,0,3,255,0x0,0x0,0x8,0,0
85,64,0,4,255,0x0,0x0,0x9,0,0
85,96,1,0,7,0x0,0x0,0x4,0,1
85,96,1,1,0,0x0,0x0,0x0,0,1
85,96,1,2,2,0x0,0x0,0xD,0,1
85,96,1,3,3,0x0,0x0,0x8,0,1
85,96,1,4,4,0x0,0x0,0x9,0,1
85,128,1,0,7,0x0,0x0,0x4,0,1
85,128,1,1,0,0x0,0x0,0x0,0,1
85,128,1,2,2,0x0,0x0,0xD,0,1
85,128,1,3,3,0x0,0x0,0x8,0,1
85,128,1,4,4,0x0,0x0,0x9,0,1
85,160,1,0,7,0x0,0x0,0x4,0,1
85,160,1,1,0,0x0,0x0,0x0,0,1
85,160,1,2,2,0x0,0x0,0xD,0,1
85,160,1,3,3,0x0,0x0,0x8,0,1
85,160,1,4,4,0x0,0x0,0x9,0,1
85,192,1,0,7,0x0,0x0,0x4,0,1
85,192,1,1,0,0x0,0x0,0x0,0,1
85,192,1,2,2,0x0,0x0,0xD,0,1
85,192,1,3,3,0x0,0x0,0x8,0,1
85,192,1,4,4,0x0,0x0,0x9,0,1
85,256,1,0,7,0xF,0x4,0x4,4,1
85,256,1,1,0,0xF,0x0,0x0,4,1
85,256,1,2,2,0x3,0x1,0xD,2,1
85,256,1,3,3,0xF,0x8,0x8,4,1
85,256,1,4,4,0xF,0x9,0x9,4,1
85,320,1,0,7,0xF,0x4,0x4,4,1
85,320,1,1,0,0xF,0x0,0x0,4,1
85,320,1,2,2,0x3,0x1,0xD,2,1
85,320,1,3,3,0xF,0x8,0x8,4,1
85,320,1,4,4,0xF,0x9,0x9,4,1
85,384,1,0,7,0xF,0x4,0x4,4,1
85,384,1,1,0,0xF,0x0,0x0,4,1
85,384,1,2,2,0x3,0x1,0xD,2,1
85,384,1,3,3,0xF,0x8,0x8,4,1
85,384,1,4,4,0xF,0x9,0x9,4,1
85,512,1,0,7,0xF,0x4,0x4,4,1
85,512,1,1,0,0xF,0x0,0x0,4,1
85,512,1,2,2,0x3,0x1,0xD,2,1
85,512,1,3,3,0xF,0x8,0x8,4,1
85,512,1,4,4,0xF,0x9,0x9,4,1
86,64,1,0,7,0x0,0x0,0x2,0,1
86,64,1,1,0,0x0,0x0,0x9,0,1
86,64,1,2,2,0x0,0x0,0xE,0,1
86,64,1,3,3,0x0,0x0,0x3,0,1
86,64,1,4,4,0x0,0x0,0xA,0,1
86,96,1,0,7,0x0,0x0,0x2,0,1
86,96,1,1,0,0x0,0x0,0x9,0,1
86,96,1,2,2,0x0,0x0,0xE,0,1
86,96,1,3,3,0x0,0x0,0x3,0,1
86,96,1,4,4,0x0,0x0,0xA,0,1
86,128,1,0,7,0x0,0x0,0x2,0,1
86,128,1,1,0,0x0,0x0,0x9,0,1
86,128,1,2,2,0x0,0x0,0xE,0,1
86,128,1,3,3,0x0,0x0,0x3,0,1
86,128,1,4,4,0x0,0x0,0xA,0,1
86,160,1,0,7,0x0,0x0,0x2,0,1
86,160,1,1,0,0x0,0x0,0x9,0,1
86,160,1,2,2,0x0,0x0,0xE,0,1
86,160,1,3,3,0x0,0x0,0x3,0,1
86,160,1,4,4,0x0,0x0,0xA,0,1
86,192,1,0,7,0x0,0x0,0x2,0,1
86,192,1,1,0,0x0,0x0,0x9,0,1
86,192,1,2,2,0x0,0x0,0xE,0,1
86,192,1,3,3,0x0,0x0,0x3,0,1
86,192,1,4,4,0x0,0x0,0xA,0,1
86,256,1,0,7,0xF,0x2,0x2,4,1
86,256,1,1,0,0xF,0x9,0x9,4,1
86,256,1,2,2,0x3,0x2,0xE,2,1
86,256,1,3,3,0xF,0x3,0x3,4,1
86,256,1,4,4,0xF,0xA,0xA,4,1
86,320,1,0,7,0xF,0x2,0x2,4,1
86,320,1,1,0,0xF,0x9,0x9,4,1
86,320,1,2,2,0x3,0x2,0xE,2,1
86,320,1,3,3,0xF,0x3,0x3,4,1
86,320,1,4,4,0xF,0xA,0xA,4,1
86,384,1,0,7,0xF,0x2,0x2,4,1
86,384,1,1,0,0xF,0x9,0x9,4,1
86,384,1,2,2,0x3,0x2,0xE,2,1
86,384,1,3,3,0xF,0x3,0x3,4,1
86,384,1,4,4,0xF,0xA,0xA,4,1
86,512,1,0,7,0xF,0x2,0x2,4,1
86,512,1,1,0,0xF,0x9,0x9,4,1
86,512,1,2,2,0x3,0x2,0xE,2,1
86,512,1,3,3,0xF,0x3,0x3,4,1
86,512,1,4,4,0xF,0xA,0xA,4,1
87,64,0,0,255,0x0,0x0,0xB,0,0
87,64,0,1,255,0x0,0x0,0x6,0,0
87,64,0,2,255,0x0,0x0,0xF,0,0
87,64,0,3,255,0x0,0x0,0x1,0,0
87,64,0,4,255,0x0,0x0,0xC,0,0
87,96,1,0,7,0x0,0x0,0xB,0,1
87,96,1,1,0,0x0,0x0,0x6,0,1
87,96,1,2,2,0x0,0x0,0xF,0,1
87,96,1,3,3,0x0,0x0,0x1,0,1
87,96,1,4,4,0x0,0x0,0xC,0,1
87,128,1,0,7,0x0,0x0,0xB,0,1
87,128,1,1,0,0x0,0x0,0x6,0,1
87,128,1,2,2,0x0,0x0,0xF,0,1
87,128,1,3,3,0x0,0x0,0x1,0,1
87,128,1,4,4,0x0,0x0,0xC,0,1
87,160,1,0,7,0x0,0x0,0xB,0,1
87,160,1,1,0,0x0,0x0,0x6,0,1
87,160,1,2,2,0x0,0x0,0xF,0,1
87,160,1,3,3,0x0,0x0,0x1,0,1
87,160,1,4,4,0x0,0x0,0xC,0,1
87,192,1,0,7,0x0,0x0,0xB,0,1
87,192,1,1,0,0x0,0x0,0x6,0,1
87,192,1,2,2,0x0,0x0,0xF,0,1
87,192,1,3,3,0x0,0x0,0x1,0,1
87,192,1,4,4,0x0,0x0,0xC,0,1
87,256,1,0,7,0xF,0xB,0xB,4,1
87,256,1,1,0,0xF,0x6,0x6,4,1
87,256,1,2,2,0x3,0x3,0xF,2,1
87,256,1,3,3,0xF,0x1,0x1,4,1
87,256,1,4,4,0xF,0xC,0xC,4,1
87,320,1,0,7,0xF,0xB,0xB,4,1
87,320,1,1,0,0xF,0x6,0x6,4,1
87,320,1,2,2,0x3,0x3,0xF,2,1
87,320,1,3,3,0xF,0x1,0x1,4,1
87,320,1,4,4,0xF,0xC,0xC,4,1
87,384,1,0,7,0xF,0xB,0xB,4,1
87,384,1,1,0,0xF,0x6,0x6,4,1
87,384,1,2,2,0x3,0x3,0xF,2,1
87,384,1,3,3,0xF,0x1,0x1,4,1
87,384,1,4,4,0xF,0xC,0xC,4,1
87,512,1,0,7,0xF,0xB,0xB,4,1
87,512,1,1,0,0xF,0x6,0x6,4,1
87,512,1,2,2,0x3,0x3,0xF,2,1
87,512,1,3,3,0xF,0x1,0x1,4,1
87,512,1,4,4,0xF,0xC,0xC,4,1
88,64,0,0,255,0x0,0x0,0x0,0,0
88,64,0,1,255,0x0,0x0,0x5,0,0
88,64,0,2,255,0x0,0x0,0x6,0,0
88,64,0,3,255,0x0,0x0,0x0,0,0
88,64,0,4,255,0x0,0x0,0xE,0,0
88,96,1,0,7,0x0,0x0,0x0,0,1
88,96,1,1,0,0x0,0x0,0x5,0,1
88,96,1,2,2,0x0,0x0,0x6,0,1
88,96,1,3,3,0x0,0x0,0x0,0,1
88,96,1,4,4,0x0,0x0,0xE,0,1
88,128,1,0,7,0x0,0x0,0x0,0,1
88,128,1,1,0,0x0,0x0,0x5,0,1
88,128,1,2,2,0x0,0x0,0x6,0,1
88,128,1,3,3,0x0,0x0,0x0,0,1
88,128,1,4,4,0x0,0x0,0xE,0,1
88,160,1,0,7,0x0,0x0,0x0,0,1
88,160,1,1,0,0x0,0x0,0x5,0,1
88,160,1,2,2,0x0,0x0,0x6,0,1
88,160,1,3,3,0x0,0x0,0x0,0,1
88,160,1,4,4,0x0,0x0,0xE,0,1
88,192,1,0,7,0x0,0x0,0x0,0,1
88,192,1,1,0,0x0,0x0,0x5,0,1
88,192,1,2,2,0x0,0x0,0x6,0,1
88,192,1,3,3,0x0,0x0,0x0,0,1
88,192,1,4,4,0x0,0x0,0xE,0,1
88,256,1,0,7,0xF,0x0,0x0,4,1
88,256,1,1,0,0xF,0x5,0x5,4,1
88,256,1,2,2,0x3,0x2,0x6,2,1
88,256,1,3,3,0xF,0x0,0x0,4,1
88,256,1,4,4,0xF,0xE,0xE,4,1
88,320,1,0,7,0xF,0x0,0x0,4,1
88,320,1,1,0,0xF,0x5,0x5,4,1
88,320,1,2,2,0x3,0x2,0x6,2,1
88,320,1,3,3,0xF,0x0,0x0,4,1
88,320,1,4,4,0xF,0xE,0xE,4,1
88,384,1,0,7,0xF,0x0,0x0,4,1
88,384,1,1,0,0xF,0x5,0x5,4,1
88,384,1,2,2,0x3,0x2,0x6,2,1
88,384,1,3,3,0xF,0x0,0x0,4,1
88,384,1,4,4,0xF,0xE,0xE,4,1
88,512,1,0,7,0xF,0x0,0x0,4,1
88,512,1,1,0,0xF,0x5,0x5,4,1
88,512,1,2,2,0x3,0x2,0x6,2,1
88,512,1,3,3,0xF,0x0,0x0,4,1
88,512,1,4,4,0xF,0xE,0xE,4,1
89,64,0,0,255,0x0,0x0,0x5,0,0
89,64,0,1,255,0x0,0x0,0x7,0,0
89,64,0,2,255,0x0,0x0,0xD,0,0
89,64,0,3,255,0x0,0x0,0xB,0,0
89,64,0,4,255,0x0,0x0,0x0,0,0
89,96,0,0,255,0x0,0x0,0x5,0,0
89,96,0,1,255,0x0,0x0,0x7,0,0
89,96,0,2,255,0x0,0x0,0xD,0,0
89,96,0,3,255,0x0,0x0,0xB,0,0
89,96,0,4,255,0x0,0x0,0x0,0,0
89,128,0,0,255,0x0,0x0,0x5,0,0
89,128,0,1,255,0x0,0x0,0x7,0,0
89,128,0,2,255,0x0,0x0,0xD,0,0
89,128,0,3,255,0x0,0x0,0xB,0,0
89,128,0,4,255,0x0,0x0,0x0,0,0
89,160,1,0,2,0x0,0x0,0x5,0,1
89,160,1,1,3,0x0,0x0,0x7,0,1
89,160,1,2,5,0x0,0x0,0xD,0,1
89,160,1,3,6,0x0,0x0,0xB,0,1
89,160,1,4,7,0x0,0x0,0x0,0,1
89,192,1,0,2,0x0,0x0,0x5,0,1
89,192,1,1,3,0x0,0x0,0x7,0,1
89,192,1,2,5,0x0,0x0,0xD,0,1
89,192,1,3,6,0x0,0x0,0xB,0,1
89,192,1,4,7,0x0,0x0,0x0,0,1
89,256,1,0,2,0x5,0x5,0x5,2,1
89,256,1,1,3,0x6,0x6,0x7,2,1
89,256,1,2,5,0x3,0x1,0xD,2,1
89,256,1,3,6,0x2,0x2,0xB,1,1
89,256,1,4,7,0x7,0x0,0x0,3,1
89,320,1,0,2,0xF,0x5,0x5,4,1
89,320,1,1,3,0xE,0x6,0x7,3,1
89,320,1,2,5,0x3,0x1,0xD,2,1
89,320,1,3,6,0xF,0xB,0xB,4,1
89,320,1,4,7,0xF,0x0,0x0,4,1
89,384,1,0,2,0xF,0x5,0x5,4,1
89,384,1,1,3,0xE,0x6,0x7,3,1
89,384,1,2,5,0x3,0x1,0xD,2,1
89,384,1,3,6,0xF,0xB,0xB,4,1
89,384,1,4,7,0xF,0x0,0x0,4,1
89,512,1,0,2,0xF,0x5,0x5,4,1
89,512,1,1,3,0xF,0x7,0x7,4,1
89,512,1,2,5,0x3,0x1,0xD,2,1
89,512,1,3,6,0xF,0xB,0xB,4,1
89,512,1,4,7,0xF,0x0,0x0,4,1
90,64,0,0,255,0x0,0x0,0x9,0,0
90,64,0,1,255,0x0,0x0,0x4,0,0
90,64,0,2,255,0x0,0x0,0x1,0,0
90,64,0,3,255,0x0,0x0,0x0,0,0
90,64,0,4,255,0x0,0x0,0x5,0,0
90,96,1,0,1,0x0,0x0,0x9,0,1
90,96,1,1,2,0x0,0x0,0x4,0,1
90,96,1,2,4,0x0,0x0,0x1,0,1
90,96,1,3,5,0x0,0x0,0x0,0,1
90,96,1,4,6,0x0,0x0,0x5,0,1
90,128,1,0,1,0x0,0x0,0x9,0,1
90,128,1,1,2,0x0,0x0,0x4,0,1
90,128,1,2,4,0x0,0x0,0x1,0,1
90,128,1,3,5,0x0,0x0,0x0,0,1
90,128,1,4,6,0x0,0x0,0x5,0,1
90,160,1,0,1,0x0,0x0,0x9,0,1
90,160,1,1,2,0x0,0x0,0x4,0,1
90,160,1,2,4,0x0,0x0,0x1,0,1
90,160,1,3,5,0x0,0x0,0x0,0,1
90,160,1,4,6,0x0,0x0,0x5,0,1
90,192,1,0,1,0x0,0x0,0x9,0,1
90,192,1,1,2,0x0,0x0,0x4,0,1
90,192,1,2,4,0x0,0x0,0x1,0,1
90,192,1,3,5,0x0,0x0,0x0,0,1
90,192,1,4,6,0x0,0x0,0x5,0,1
90,256,1,0,1,0xF,0x9,0x9,4,1
90,256,1,1,2,0xF,0x4,0x4,4,1
90,256,1,2,4,0x3,0x1,0x1,2,1
90,256,1,3,5,0xF,0x0,0x0,4,1
90,256,1,4,6,0xF,0x5,0x5,4,1
90,320,1,0,1,0xF,0x9,0x9,4,1
90,320,1,1,2,0xF,0x4,0x4,4,1
90,320,1,2,4,0x3,0x1,0x1,2,1
90,320,1,3,5,0xF,0x0,0x0,4,1
90,320,1,4,6,0xF,0x5,0x5,4,1
90,384,1,0,1,0xF,0x9,0x9,4,1
90,384,1,1,2,0xF,0x4,0x4,4,1
90,384,1,2,4,0x3,0x1,0x1,2,1
90,384,1,3,5,0xF,0x0,0x0,4,1
90,384,1,4,6,0xF,0x5,0x5,4,1
90,512,1,0,1,0xF,0x9,0x9,4,1
90,512,1,1,2,0xF,0x4,0x4,4,1
90,512,1,2,4,0x3,0x1,0x1,2,1
90,512,1,3,5,0xF,0x0,0x0,4,1
90,512,1,4,6,0xF,0x5,0x5,4,1
91,64,1,0,1,0x0,0x0,0xA,0,1
91,64,1,1,2,0x0,0x0,0xC,0,1
91,64,1,2,4,0x0,0x0,0x6,0,1
91,64,1,3,5,0x0,0x0,0x9,0,1
91,64,1,4,6,0x0,0x0,0x3,0,1
91,96,1,0,1,0x0,0x0,0xA,0,1
91,96,1,1,2,0x0,0x0,0xC,0,1
91,96,1,2,4,0x0,0x0,0x6,0,1
91,96,1,3,5,0x0,0x0,0x9,0,1
91,96,1,4,6,0x0,0x0,0x3,0,1
91,128,1,0,1,0x0,0x0,0xA,0,1
91,128,1,1,2,0x0,0x0,0xC,0,1
91,128,1,2,4,0x0,0x0,0x6,0,1
91,128,1,3,5,0x0,0x0,0x9,0,1
91,128,1,4,6,0x0,0x0,0x3,0,1
91,160,1,0,1,0x0,0x0,0xA,0,1
91,160,1,1,2,0x0,0x0,0xC,0,1
91,160,1,2,4,0x0,0x0,0x6,0,1
91,160,1,3,5,0x0,0x0,0x9,0,1
91,160,1,4,6,0x0,0x0,0x3,0,1
91,192,1,0,1,0x0,0x0,0xA,0,1
91,192,1,1,2,0x0,0x0,0xC,0,1
91,192,1,2,4,0x0,0x0,0x6,0,1
91,192,1,3,5,0x0,0x0,0x9,0,1
91,192,1,4,6,0x0,0x0,0x3,0,1
91,256,1,0,1,0xF,0xA,0xA,4,1
91,256,1,1,2,0xE,0xC,0xC,3,1
91,256,1,2,4,0x3,0x2,0x6,2,1
91,256,1,3,5,0xF,0x9,0x9,4,1
91,256,1,4,6,0xF,0x3,0x3,4,1
91,320,1,0,1,0xF,0xA,0xA,4,1
91,320,1,1,2,0xF,0xC,0xC,4,1
91,320,1,2,4,0x3,0x2,0x6,2,1
91,320,1,3,5,0xF,0x9,0x9,4,1
91,320,1,4,6,0xF,0x3,0x3,4,1
91,384,1,0,1,0xF,0xA,0xA,4,1
91,384,1,1,2,0xF,0xC,0xC,4,1
91,384,1,2,4,0x3,0x2,0x6,2,1
91,384,1,3,5,0xF,0x9,0x9,4,1
91,384,1,4,6,0xF,0x3,0x3,4,1
91,512,1,0,1,0xF,0xA,0xA,4,1
91,512,1,1,2,0xF,0xC,0xC,4,1
91,512,1,2,4,0x3,0x2,0x6,2,1
91,512,1,3,5,0xF,0x9,0x9,4,1
91,512,1,4,6,0xF,0x3,0x3,4,1
92,64,0,0,255,0x0,0x0,0xE,0,0
92,64,0,1,255,0x0,0x0,0xF,0,0
92,64,0,2,255,0x0,0x0,0x6,0,0
92,64,0,3,255,0x0,0x0,0x1,0,0
92,64,0,4,255,0x0,0x0,0x5,0,0
92,96,0,0,255,0x0,0x0,0xE,0,0
92,96,0,1,255,0x0,0x0,0xF,0,0
92,96,0,2,255,0x0,0x0,0x6,0,0
92,96,0,3,255,0x0,0x0,0x1,0,0
92,96,0,4,255,0x0,0x0,0x5,0,0
92,128,1,0,6,0x0,0x0,0xE,0,1
92,128,1,1,7,0x0,0x0,0xF,0,1
92,128,1,2,1,0x0,0x0,0x6,0,1
92,128,1,3,2,0x0,0x0,0x1,0,1
92,128,1,4,3,0x0,0x0,0x5,0,1
92,160,1,0,6,0x0,0x0,0xE,0,1
92,160,1,1,7,0x0,0x0,0xF,0,1
92,160,1,2,1,0x0,0x0,0x6,0,1
92,160,1,3,2,0x0,0x0,0x1,0,1
92,160,1,4,3,0x0,0x0,0x5,0,1
92,192,1,0,6,0x0,0x0,0xE,0,1
92,192,1,1,7,0x0,0x0,0xF,0,1
92,192,1,2,1,0x0,0x0,0x6,0,1
92,192,1,3,2,0x0,0x0,0x1,0,1
92,192,1,4,3,0x0,0x0,0x5,0,1
92,256,1,0,6,0xF,0xE,0xE,4,1
92,256,1,1,7,0xF,0xF,0xF,4,1
92,256,1,2,1,0x3,0x2,0x6,2,1
92,256,1,3,2,0xF,0x1,0x1,4,1
92,256,1,4,3,0xF,0x5,0x5,4,1
92,320,1,0,6,0xF,0xE,0xE,4,1
92,320,1,1,7,0xF,0xF,0xF,4,1
92,320,1,2,1,0x3,0x2,0x6,2,1
92,320,1,3,2,0xF,0x1,0x1,4,1
92,320,1,4,3,0xF,0x5,0x5,4,1
92,384,1,0,6,0xF,0xE,0xE,4,1
92,384,1,1,7,0xF,0xF,0xF,4,1
92,384,1,2,1,0x3,0x2,0x6,2,1
92,384,1,3,2,0xF,0x1,0x1,4,1
92,384,1,4,3,0xF,0x5,0x5,4,1
92,512,1,0,6,0xF,0xE,0xE,4,1
92,512,1,1,7,0xF,0xF,0xF,4,1
92,512,1,2,1,0x3,0x2,0x6,2,1
92,512,1,3,2,0xF,0x1,0x1,4,1
92,512,1,4,3,0xF,0x5,0x5,4,1
93,64,0,0,255,0x0,0x0,0xF,0,0
93,64,0,1,255,0x0,0x0,0x0,0,0
93,64,0,2,255,0x0,0x0,0x3,0,0
93,64,0,3,255,0x0,0x0,0xD,0,0
93,64,0,4,255,0x0,0x0,0xD,0,0
93,96,1,0,4,0x0,0x0,0xF,0,1
93,96,1,1,5,0x0,0x0,0x0,0,1
93,96,1,2,7,0x0,0x0,0x3,0,1
93,96,1,3,0,0x0,0x0,0xD,0,1
93,96,1,4,1,0x0,0x0,0xD,0,1
93,128,1,0,4,0x0,0x0,0xF,0,1
93,128,1,1,5,0x0,0x0,0x0,0,1
93,128,1,2,7,0x0,0x0,0x3,0,1
93,128,1,3,0,0x0,0x0,0xD,0,1
93,128,1,4,1,0x0,0x0,0xD,0,1
93,160,1,0,4,0x0,0x0,0xF,0,1
93,160,1,1,5,0x0,0x0,0x0,0,1
93,160,1,2,7,0x0,0x0,0x3,0,1
93,160,1,3,0,0x0,0x0,0xD,0,1
93,160,1,4,1,0x0,0x0,0xD,0,1
93,192,1,0,4,0x0,0x0,0xF,0,1
93,192,1,1,5,0x0,0x0,0x0,0,1
93,192,1,2,7,0x0,0x0,0x3,0,1
93,192,1,3,0,0x0,0x0,0xD,0,1
93,192,1,4,1,0x0,0x0,0xD,0,1
93,256,1,0,4,0x8,0x8,0xF,1,1
93,256,1,1,5,0x4,0x0,0x0,1,1
93,256,1,2,7,0x2,0x2,0x3,1,1
93,256,1,3,0,0x0,0x0,0xD,0,1
93,256,1,4,1,0x2,0x0,0xD,1,1
93,320,1,0,4,0xF,0xF,0xF,4,1
93,320,1,1,5,0xF,0x0,0x0,4,1
93,320,1,2,7,0x3,0x3,0x3,2,1
93,320,1,3,0,0xF,0xD,0xD,4,1
93,320,1,4,1,0xF,0xD,0xD,4,1
93,384,1,0,4,0xF,0xF,0xF,4,1
93,384,1,1,5,0xF,0x0,0x0,4,1
93,384,1,2,7,0x3,0x3,0x3,2,1
93,384,1,3,0,0xF,0xD,0xD,4,1
93,384,1,4,1,0xF,0xD,0xD,4,1
93,512,1,0,4,0xF,0xF,0xF,4,1
93,512,1,1,5,0xF,0x0,0x0,4,1
93,512,1,2,7,0x3,0x3,0x3,2,1
93,512,1,3,0,0xF,0xD,0xD,4,1
93,512,1,4,1,0xF,0xD,0xD,4,1
94,64,0,0,255,0x0,0x0,0x0,0,0
94,64,0,1,255,0x0,0x0,0x3,0,0
94,64,0,2,255,0x0,0x0,0x5,0,0
94,64,0,3,255,0x0,0x0,0x0,0,0
94,64,0,4,255,0x0,0x0,0xA,0,0
94,96,1,0,4,0x0,0x0,0x0,0,1
94,96,1,1,5,0x0,0x0,0x3,0,1
94,96,1,2,7,0x0,0x0,0x5,0,1
94,96,1,3,0,0x0,0x0,0x0,0,1
94,96,1,4,1,0x0,0x0,0xA,0,1
94,128,1,0,4,0x0,0x0,0x0,0,1
94,128,1,1,5,0x0,0x0,0x3,0,1
94,128,1,2,7,0x0,0x0,0x5,0,1
94,128,1,3,0,0x0,0x0,0x0,0,1
94,128,1,4,1,0x0,0x0,0xA,0,1
94,160,1,0,4,0x0,0x0,0x0,0,1
94,160,1,1,5,0x0,0x0,0x3,0,1
94,160,1,2,7,0x0,0x0,0x5,0,1
94,160,1,3,0,0x0,0x0,0x0,0,1
94,160,1,4,1,0x0,0x0,0xA,0,1
94,192,1,0,4,0x0,0x0,0x0,0,1
94,192,1,1,5,0x0,0x0,0x3,0,1
94,192,1,2,7,0x0,0x0,0x5,0,1
94,192,1,3,0,0x0,0x0,0x0,0,1
94,192,1,4,1,0x0,0x0,0xA,0,1
94,256,1,0,4,0xF,0x0,0x0,4,1
94,256,1,1,5,0xF,0x3,0x3,4,1
94,256,1,2,7,0x3,0x1,0x5,2,1
94,256,1,3,0,0xF,0x0,0x0,4,1
94,256,1,4,1,0xF,0xA,0xA,4,1
94,320,1,0,4,0xF,0x0,0x0,4,1
94,320,1,1,5,0xF,0x3,0x3,4,1
94,320,1,2,7,0x3,0x1,0x5,2,1
94,320,1,3,0,0xF,0x0,0x0,4,1
94,320,1,4,1,0xF,0xA,0xA,4,1
94,384,1,0,4,0xF,0x0,0x0,4,1
94,384,1,1,5,0xF,0x3,0x3,4,1
94,384,1,2,7,0x3,0x1,0x5,2,1
94,384,1,3,0,0xF,0x0,0x0,4,1
94,384,1,4,1,0xF,0xA,0xA,4,1
94,512,1,0,4,0xF,0x0,0x0,4,1
94,512,1,1,5,0xF,0x3,0x3,4,1
94,512,1,2,7,0x3,0x1,0x5,2,1
94,512,1,3,0,0xF,0x0,0x0,4,1
94,512,1,4,1,0xF,0xA,0xA,4,1
95,64,0,0,255,0x0,0x0,0xE,0,0
95,64,0,1,255,0x0,0x0,0xB,0,0
95,64,0,2,255,0x0,0x0,0x6,0,0
95,64,0,3,255,0x0,0x0,0x6,0,0
95,64,0,4,255,0x0,0x0,0x9,0,0
95,96,0,0,255,0x0,0x0,0xE,0,0
