trial,samples_per_sbox,master_seed,trial_seed,key,known_delta,actual_sk28,recovered_sk28,full_key_success,correct_words,unique_minimum_words,total_public_outputs,total_internal_ineffective,total_infected,aggregate_empirical_rate,theoretical_rate,absolute_rate_error,mean_minimum_gap,min_minimum_gap,max_minimum_gap
58,3072,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,24576,4014,20562,0.163330078125,0.164132936375,0.000802858250,18.125000,6,31
58,4096,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,32768,5418,27350,0.165344238281,0.164132936375,0.001211301906,23.500000,9,44
58,6144,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,49152,8142,41010,0.165649414062,0.164132936375,0.001516477687,40.750000,8,103
58,8192,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,65536,10894,54642,0.166229248047,0.164132936375,0.002096311672,50.250000,13,116
58,12288,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,98304,16254,82050,0.165344238281,0.164132936375,0.001211301906,91.625000,68,163
58,16384,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,131072,21732,109340,0.165802001953,0.164132936375,0.001669065578,129.625000,88,184
58,24576,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,196608,32476,164132,0.165181477865,0.164132936375,0.001048541489,210.125000,157,290
58,32768,0x5343454E45575938,0x2F6311B8B7ADBF31,A932A104D24A0CA0A70A,0x7,0x74CC3A19,0x74CC3A19,1,8,8,262144,43288,218856,0.165130615234,0.164132936375,0.000997678859,275.750000,226,374
59,512,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x00000000,0,2,7,4096,708,3388,0.172851562500,0.164132936375,0.008718626125,2.285714,1,4
59,1024,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x00000000,0,4,7,8192,1385,6807,0.169067382812,0.164132936375,0.004934446437,5.857143,1,15
59,1536,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0xE19D04C6,0,4,8,12288,2044,10244,0.166341145833,0.164132936375,0.002208209458,7.750000,1,15
59,2048,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x610D1456,0,6,8,16384,2727,13657,0.166442871094,0.164132936375,0.002309934718,9.875000,1,26
59,3072,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x610D1456,0,6,8,24576,4049,20527,0.164754231771,0.164132936375,0.000621295395,13.125000,3,34
59,4096,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x61071C56,0,6,8,32768,5426,27342,0.165588378906,0.164132936375,0.001455442531,23.000000,3,63
59,6144,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x412F3456,1,8,8,49152,8168,40984,0.166178385417,0.164132936375,0.002045449041,32.125000,9,67
59,8192,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x412F3456,1,8,8,65536,10914,54622,0.166534423828,0.164132936375,0.002401487453,46.750000,10,68
59,12288,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x412F3456,1,8,8,98304,16214,82090,0.164937337240,0.164132936375,0.000804400864,72.875000,28,115
59,16384,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x412F3456,1,8,8,131072,21582,109490,0.164657592773,0.164132936375,0.000524656398,111.875000,70,144
59,24576,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x412F3456,1,8,8,196608,32297,164311,0.164271036784,0.164132936375,0.000138100408,182.500000,81,265
59,32768,0x5343454E45575938,0x19C3A6531A66E007,CE82DA54FCA5F528EAFD,0xA,0x412F3456,0x412F3456,1,8,8,262144,43121,219023,0.164493560791,0.164132936375,0.000360624416,270.000000,170,336
60,512,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x00000000,0,1,7,4096,695,3401,0.169677734375,0.164132936375,0.005544798000,4.285714,2,8
60,1024,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x00000000,0,2,7,8192,1389,6803,0.169555664062,0.164132936375,0.005422727687,4.857143,2,10
60,1536,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x6119CBCE,0,4,8,12288,2059,10229,0.167561848958,0.164132936375,0.003428912583,8.000000,2,14
60,2048,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x235B4B8E,0,2,8,16384,2724,13660,0.166259765625,0.164132936375,0.002126829250,5.875000,1,15
60,3072,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x621252C7,0,6,8,24576,4060,20516,0.165201822917,0.164132936375,0.001068886541,13.500000,2,36
60,4096,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0xE292D0C7,0,6,8,32768,5398,27370,0.164733886719,0.164132936375,0.000600950343,17.750000,1,43
60,6144,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x6211D2C5,0,7,8,49152,8105,41047,0.164896647135,0.164132936375,0.000763710760,30.875000,7,58
60,8192,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x00000000,0,7,7,65536,10748,54788,0.164001464844,0.164132936375,0.000131471532,53.428571,19,79
60,12288,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x6210D2C5,1,8,8,98304,16031,82273,0.163075764974,0.164132936375,0.001057171401,86.250000,4,125
60,16384,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x6210D2C5,1,8,8,131072,21340,109732,0.162811279297,0.164132936375,0.001321657078,124.250000,35,163
60,24576,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x6210D2C5,1,8,8,196608,32115,164493,0.163345336914,0.164132936375,0.000787599461,194.750000,115,251
60,32768,0x5343454E45585939,0xDC3625C31D0847D2,679E600FD5F3D9A58ACD,0x2,0x6210D2C5,0x6210D2C5,1,8,8,262144,42925,219219,0.163745880127,0.164132936375,0.000387056248,300.750000,229,374
61,512,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0x00000000,0,0,7,4096,644,3452,0.157226562500,0.164132936375,0.006906373875,4.142857,2,7
61,1024,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0x47457F00,0,2,8,8192,1321,6871,0.161254882812,0.164132936375,0.002878053563,2.250000,1,5
61,1536,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0xDBD6F11A,0,5,8,12288,1978,10310,0.160970052083,0.164132936375,0.003162884292,3.125000,1,8
61,2048,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0x00000000,0,2,6,16384,2713,13671,0.165588378906,0.164132936375,0.001455442531,2.500000,1,4
61,3072,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0x4B47710B,0,6,8,24576,4076,20500,0.165852864583,0.164132936375,0.001719928208,6.375000,1,15
61,4096,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0xCBC7F10B,0,7,8,32768,5423,27345,0.165496826172,0.164132936375,0.001363889797,14.125000,3,25
61,6144,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0x8B87F14B,0,7,8,49152,8052,41100,0.163818359375,0.164132936375,0.000314577000,28.375000,5,53
61,8192,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0xCBC7B14B,1,8,8,65536,10779,54757,0.164474487305,0.164132936375,0.000341550929,48.750000,10,83
61,12288,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0xCBC7B14B,1,8,8,98304,16037,82267,0.163136800130,0.164132936375,0.000996136245,94.875000,33,142
61,16384,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0xCBC7B14B,1,8,8,131072,21404,109668,0.163299560547,0.164132936375,0.000833375828,135.625000,59,170
61,24576,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0xCBC7B14B,1,8,8,196608,32007,164601,0.162796020508,0.164132936375,0.001336915868,216.000000,148,303
61,32768,0x5343454E45585939,0xF4A08E397C96218D,C4F20FAB012F50671F34,0xB,0xCBC7B14B,0xCBC7B14B,1,8,8,262144,42672,219472,0.162780761719,0.164132936375,0.001352174657,299.250000,221,424
62,512,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0x00000000,0,0,7,4096,665,3431,0.162353515625,0.164132936375,0.001779420750,3.714286,1,9
62,1024,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xC75C7F58,0,0,8,8192,1381,6811,0.168579101562,0.164132936375,0.004446165187,5.875000,1,14
62,1536,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0x00000000,0,1,6,12288,2046,10242,0.166503906250,0.164132936375,0.002370969875,6.500000,3,8
62,2048,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0x00000000,0,3,7,16384,2704,13680,0.165039062500,0.164132936375,0.000906126125,5.571429,1,14
62,3072,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0x00000000,0,4,7,24576,4027,20549,0.163859049479,0.164132936375,0.000273886896,14.000000,7,23
62,4096,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xBD8582F6,0,6,8,32768,5305,27463,0.161895751953,0.164132936375,0.002237184422,14.875000,6,35
62,6144,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xB5ADAAD6,0,7,8,49152,7971,41181,0.162170410156,0.164132936375,0.001962526219,20.750000,3,49
62,8192,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xB5A5AAD6,1,8,8,65536,10619,54917,0.162033081055,0.164132936375,0.002099855321,29.375000,3,64
62,12288,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xB5A5AAD6,1,8,8,98304,16026,82278,0.163024902344,0.164132936375,0.001108034032,60.500000,10,100
62,16384,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xB5A5AAD6,1,8,8,131072,21414,109658,0.163375854492,0.164132936375,0.000757081883,101.625000,32,161
62,24576,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xB5A5AAD6,1,8,8,196608,32087,164521,0.163202921549,0.164132936375,0.000930014826,193.000000,106,252
62,32768,0x5343454E45585939,0x585B05EC0392CD00,A77C11CF6750538279CA,0xC,0xB5A5AAD6,0xB5A5AAD6,1,8,8,262144,42866,219278,0.163520812988,0.164132936375,0.000612123387,263.500000,138,341
63,512,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0x00000000,0,3,7,4096,695,3401,0.169677734375,0.164132936375,0.005544798000,2.000000,1,4
63,1024,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0x00000000,0,3,7,8192,1406,6786,0.171630859375,0.164132936375,0.007497923000,3.857143,1,9
63,1536,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xD4D42810,0,6,8,12288,2087,10201,0.169840494792,0.164132936375,0.005707558416,5.375000,2,9
63,2048,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF4F42810,0,6,8,16384,2757,13627,0.168273925781,0.164132936375,0.004140989406,10.625000,2,16
63,3072,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF4D40810,0,7,8,24576,4098,20478,0.166748046875,0.164132936375,0.002615110500,16.125000,4,25
63,4096,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF4D40810,0,7,8,32768,5409,27359,0.165069580078,0.164132936375,0.000936643703,28.250000,13,51
63,6144,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF4D40810,0,7,8,49152,8081,41071,0.164408365885,0.164132936375,0.000275429510,44.125000,30,54
63,8192,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF4D40810,0,7,8,65536,10801,54735,0.164810180664,0.164132936375,0.000677244289,46.625000,21,68
63,12288,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF4D40810,0,7,8,98304,16194,82110,0.164733886719,0.164132936375,0.000600950343,79.500000,33,114
63,16384,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF4D40810,0,7,8,131072,21631,109441,0.165031433105,0.164132936375,0.000898496730,111.875000,19,157
63,24576,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF5D40910,1,8,8,196608,32451,164157,0.165054321289,0.164132936375,0.000921384914,182.500000,98,244
63,32768,0x5343454E45585939,0x5AA8C8FC35919F7B,D9A3C90231D8268F34FD,0x0,0xF5D40910,0xF5D40910,1,8,8,262144,43189,218955,0.164752960205,0.164132936375,0.000620023830,267.000000,211,340
64,512,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x00000000,0,1,6,4096,666,3430,0.162597656250,0.164132936375,0.001535280125,2.833333,1,5
64,1024,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x00000000,0,1,6,8192,1354,6838,0.165283203125,0.164132936375,0.001150266750,4.833333,1,12
64,1536,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x01C98DD0,0,6,8,12288,1997,10291,0.162516276042,0.164132936375,0.001616660334,7.375000,1,18
64,2048,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x01C98DD0,0,6,8,16384,2688,13696,0.164062500000,0.164132936375,0.000070436375,11.375000,6,20
64,3072,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x01C98FD2,0,7,8,24576,3984,20592,0.162109375000,0.164132936375,0.002023561375,16.750000,6,32
64,4096,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x01C88FD3,0,6,8,32768,5335,27433,0.162811279297,0.164132936375,0.001321657078,23.875000,10,52
64,6144,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x11C99FD2,1,8,8,49152,8048,41104,0.163736979167,0.164132936375,0.000395957209,32.375000,4,67
64,8192,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x11C99FD2,1,8,8,65536,10738,54798,0.163848876953,0.164132936375,0.000284059422,57.000000,31,110
64,12288,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x11C99FD2,1,8,8,98304,16134,82170,0.164123535156,0.164132936375,0.000009401219,90.250000,53,138
64,16384,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x11C99FD2,1,8,8,131072,21528,109544,0.164245605469,0.164132936375,0.000112669093,112.625000,69,139
64,24576,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x11C99FD2,1,8,8,196608,32198,164410,0.163767496745,0.164132936375,0.000365439631,179.625000,108,239
64,32768,0x5343454E45585939,0xCF3422CD8EB8BFB4,4E817C6D4B7DCE26CF7A,0xC,0x11C99FD2,0x11C99FD2,1,8,8,262144,42850,219294,0.163459777832,0.164132936375,0.000673158543,244.875000,174,329
65,512,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0x00000000,0,3,6,4096,651,3445,0.158935546875,0.164132936375,0.005197389500,2.166667,1,3
65,1024,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xA21C325F,0,3,8,8192,1303,6889,0.159057617188,0.164132936375,0.005075319188,3.625000,1,7
65,1536,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0x8239375A,0,2,8,12288,1952,10336,0.158854166667,0.164132936375,0.005278769709,4.000000,1,8
65,2048,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xA71D325B,0,4,8,16384,2604,13780,0.158935546875,0.164132936375,0.005197389500,4.000000,1,11
65,3072,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xB7052942,0,5,8,24576,3951,20625,0.160766601562,0.164132936375,0.003366334813,10.625000,1,26
65,4096,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xB7162950,0,7,8,32768,5270,27498,0.160827636719,0.164132936375,0.003305299657,12.625000,2,23
65,6144,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0x00000000,0,7,7,49152,7974,41178,0.162231445312,0.164132936375,0.001901491063,26.571429,15,39
65,8192,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xB6162850,1,8,8,65536,10751,54785,0.164047241211,0.164132936375,0.000085695164,37.000000,12,55
65,12288,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xB6162850,1,8,8,98304,16127,82177,0.164052327474,0.164132936375,0.000080608901,64.375000,12,94
65,16384,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xB6162850,1,8,8,131072,21441,109631,0.163581848145,0.164132936375,0.000551088231,94.875000,41,120
65,24576,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xB6162850,1,8,8,196608,32119,164489,0.163365681966,0.164132936375,0.000767254409,167.500000,113,215
65,32768,0x5343454E45585939,0x82CCB28427A23833,DBE04D2452EF7C6E8465,0x5,0xB6162850,0xB6162850,1,8,8,262144,42803,219341,0.163280487061,0.164132936375,0.000852449315,260.250000,189,342
66,512,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC068214E,0,4,8,4096,657,3439,0.160400390625,0.164132936375,0.003732545750,3.750000,2,7
66,1024,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069224F,0,6,8,8192,1319,6873,0.161010742188,0.164132936375,0.003122194188,8.000000,2,12
66,1536,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0x00000000,0,5,7,12288,1960,10328,0.159505208333,0.164132936375,0.004627728042,9.142857,3,15
66,2048,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069220F,0,7,8,16384,2588,13796,0.157958984375,0.164132936375,0.006173952000,9.375000,1,20
66,3072,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069200F,0,6,8,24576,3928,20648,0.159830729167,0.164132936375,0.004302207209,18.000000,2,34
66,4096,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069200F,0,6,8,32768,5238,27530,0.159851074219,0.164132936375,0.004281862157,23.625000,2,51
66,6144,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069220F,0,7,8,49152,7965,41187,0.162048339844,0.164132936375,0.002084596532,35.375000,10,62
66,8192,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069220F,0,7,8,65536,10583,54953,0.161483764648,0.164132936375,0.002649171727,45.875000,11,78
66,12288,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069A20F,1,8,8,98304,15923,82381,0.161977132161,0.164132936375,0.002155804214,70.750000,10,107
66,16384,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069A20F,1,8,8,131072,21343,109729,0.162834167480,0.164132936375,0.001298768895,124.500000,90,155
66,24576,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069A20F,1,8,8,196608,32170,164438,0.163625081380,0.164132936375,0.000507854995,208.000000,114,246
66,32768,0x5343454E45585939,0x1F36FC154F2C8F7F,1CB9C55427441595435C,0x9,0xC069A20F,0xC069A20F,1,8,8,262144,42750,219394,0.163078308105,0.164132936375,0.001054628270,283.000000,193,361
67,512,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xC513F152,0,5,8,4096,686,3410,0.167480468750,0.164132936375,0.003347532375,3.625000,1,8
67,1024,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0x00000000,0,5,7,8192,1361,6831,0.166137695312,0.164132936375,0.002004758937,4.428571,2,7
67,1536,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xE5935952,0,6,8,12288,1990,10298,0.161946614583,0.164132936375,0.002186321792,7.500000,1,18
67,2048,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0x00000000,0,5,7,16384,2652,13732,0.161865234375,0.164132936375,0.002267702000,7.285714,1,19
67,3072,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xF5974946,0,6,8,24576,3982,20594,0.162027994792,0.164132936375,0.002104941584,13.250000,4,27
67,4096,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xE5975956,0,7,8,32768,5292,27476,0.161499023438,0.164132936375,0.002633912938,15.875000,2,30
67,6144,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0x00000000,0,7,7,49152,7954,41198,0.161824544271,0.164132936375,0.002308392105,31.571429,11,48
67,8192,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xC5977956,1,8,8,65536,10580,54956,0.161437988281,0.164132936375,0.002694948094,41.000000,14,88
67,12288,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xC5977956,1,8,8,98304,16031,82273,0.163075764974,0.164132936375,0.001057171401,82.250000,48,147
67,16384,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xC5977956,1,8,8,131072,21451,109621,0.163658142090,0.164132936375,0.000474794286,108.875000,65,167
67,24576,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xC5977956,1,8,8,196608,32257,164351,0.164067586263,0.164132936375,0.000065350112,188.875000,148,259
67,32768,0x5343454E45585939,0x3E46413D2B419603,997FB17462093FD56E8A,0x5,0xC5977956,0xC5977956,1,8,8,262144,43202,218942,0.164802551270,0.164132936375,0.000669614894,248.625000,168,336
68,512,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0x00000000,0,0,6,4096,670,3426,0.163574218750,0.164132936375,0.000558717625,2.666667,2,5
68,1024,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0x02E8731D,0,3,8,8192,1349,6843,0.164672851562,0.164132936375,0.000539915187,4.625000,1,9
68,1536,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0x00000000,0,2,7,12288,2043,10245,0.166259765625,0.164132936375,0.002126829250,6.428571,1,21
68,2048,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0x29EA4136,0,5,8,16384,2731,13653,0.166687011719,0.164132936375,0.002554075343,9.000000,2,20
68,3072,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0x2BE85324,0,7,8,24576,4068,20508,0.165527343750,0.164132936375,0.001394407375,21.000000,15,27
68,4096,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0x2BE85324,0,7,8,32768,5419,27349,0.165374755859,0.164132936375,0.001241819484,26.000000,19,49
68,6144,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0x2BE85324,0,7,8,49152,8144,41008,0.165690104167,0.164132936375,0.001557167791,40.000000,4,72
68,8192,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0xABE85324,1,8,8,65536,10845,54691,0.165481567383,0.164132936375,0.001348631007,50.000000,1,85
68,12288,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0xABE85324,1,8,8,98304,16190,82114,0.164693196615,0.164132936375,0.000560260239,87.000000,45,126
68,16384,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0xABE85324,1,8,8,131072,21627,109445,0.165000915527,0.164132936375,0.000867979152,121.625000,61,182
68,24576,0x5343454E45585939,0x37080F3207E36876,C8A99EDE9ED3142480FE,0x8,0xABE85324,0xABE85324,1,8,8,196608,32262,164346,0.164093017578,0.164132936375,0.000039918797,190.000000,129,266
